chr,start,end,width,transcriptID,geneSymbol,meth.diff,qvalue
817,chr15,26107878,26108587,710,ATP10A,36.98591706,0.040603728
818,chr15,27112945,27113512,568,GABRA5,-37.86023027,0.001037615
819,chr15,27112945,27113512,568,GABRA5,-37.86023027,0.001037615
820,chr15,37389363,37389480,118,MEIS2,34.23647189,0.004559759
821,chr15,67545480,67545487,8,IQCH,47.10122636,5.78E-06
822,chr15,67545480,67545487,8,IQCH,47.10122636,5.78E-06
823,chr15,67545480,67545487,8,AAGAB,47.10122636,5.78E-06
824,chr15,67545480,67545487,8,IQCH,47.10122636,5.78E-06
825,chr15,67545480,67545487,8,AAGAB,47.10122636,5.78E-06
826,chr15,67545480,67545487,8,IQCH,47.10122636,5.78E-06
827,chr15,78912958,78913683,726,CHRNA3,31.36277026,0.001220701
828,chr15,79381867,79382171,305,RASGRF1,44.57674877,0.000238077
829,chr15,78912958,78913683,726,CHRNA3,31.36277026,0.001220701
830,chr15,79381867,79382171,305,RASGRF1,44.57674877,0.000238077
831,chr15,78912958,78913683,726,CHRNA3,31.36277026,0.001220701
832,chr15,35046978,35047468,491,GJD2,27.8085343,0.011125265
833,chr15,40544410,40544554,145,C15orf56,26.57888071,0.004467771
834,chr15,40544410,40544554,145,PAK6,26.57888071,0.004467771
835,chr15,41165190,41165889,700,RHOV,26.07498236,0.004322537
836,chr15,41166155,41166164,10,RHOV,-30.95238095,8.87E-06
837,chr15,41803401,41804165,765,LTK,30.01470798,0.02005139
838,chr15,41804980,41805274,295,LTK,32.90207491,0.020479289
839,chr15,41803401,41804165,765,LTK,30.01470798,0.02005139
840,chr15,41804980,41805274,295,LTK,32.90207491,0.020479289
841,chr15,41803401,41804165,765,LTK,30.01470798,0.02005139
842,chr15,41804980,41805274,295,LTK,32.90207491,0.020479289
843,chr15,41952867,41953222,356,MGA,-20.84116736,0.007309641
844,chr15,41952867,41953222,356,MGA,-20.84116736,0.007309641
845,chr15,52404241,52404908,668,BCL2L10,22.57975233,0.000223908
846,chr15,53081888,53082157,270,ONECUT1,32.97282496,0.001564513
847,chr15,60296000,60296352,353,FOXB1,32.87161218,0.000316687
848,chr15,62359891,62360274,384,C2CD4A,26.93950676,0.0093768
849,chr15,65715074,65715081,8,IGDCC4,-42.12653074,8.63E-10
850,chr15,67545480,67545487,8,IQCH,47.10122636,5.78E-06
851,chr15,75248230,75249318,1089,RPP25,33.64396176,0.021971019
852,chr15,78632669,78632786,118,CRABP1,38.06032907,0.000298065
853,chr15,90319620,90320211,592,MESP2,20.28141968,0.027181732
854,chr15,90358103,90358528,426,ANPEP,32.33014005,0.005784294
855,chr16,62068870,62069351,482,CDH8,41.68455334,0.002895827
856,chr16,62070106,62070302,197,CDH8,35.80800599,0.001220213
857,chr16,1020097,1020223,127,LMF1,31.41519056,0.000609295
858,chr16,1020605,1021230,626,LMF1,29.00533469,0.012400252
859,chr16,1020097,1020223,127,LMF1,31.41519056,0.000609295
860,chr16,1020605,1021230,626,LMF1,29.00533469,0.012400252
861,chr16,1031535,1032696,1162,LMF1,41.38506695,0.01314461
862,chr16,1831421,1831446,26,NUBP2,45.85790443,0.000374877
863,chr16,1967839,1968861,1023,HS3ST6,45.18015808,0.002132493
864,chr16,1967799,1968831,1033,HS3ST6,-39.09392816,6.59E-05
865,chr16,1831421,1831446,26,NUBP2,45.85790443,0.000374877
866,chr16,1831421,1831446,26,NUBP2,45.85790443,0.000374877
867,chr16,1831421,1831446,26,NUBP2,45.85790443,0.000374877
868,chr16,2246452,2246999,548,CASKIN1,-32.08927755,0.007833979
869,chr16,20084851,20085267,417,GPR139,40.388482,0.016105021
870,chr16,23724484,23724902,419,ERN2,42.86914909,4.38E-05
871,chr16,25702956,25704393,1438,HS3ST4,39.97745086,0.036341759
872,chr16,28073792,28075241,1450,GSG1L,31.14818619,0.013902206
873,chr16,28073715,28074796,1082,GSG1L,-37.55777443,0.002417443
874,chr16,49891973,49892158,186,ZNF423,38.80771336,7.41E-05
875,chr16,50582527,50582762,236,NKD1,33.87718958,0.000648615
876,chr16,52580581,52581007,427,TOX3,30.2379224,0.008667815
877,chr16,52580581,52581007,427,TOX3,30.2379224,0.008667815
878,chr16,89006996,89007715,720,CBFA2T3,33.4127624,0.009414549
879,chr16,89008513,89008565,53,CBFA2T3,49.7248547,1.51E-05
880,chr16,215351,216562,1212,HBM,42.181441,0.025927103
881,chr16,230432,230883,452,HBQ1,44.57304695,0.003822347
882,chr16,326130,326728,599,RGS11,41.38128617,0.016732509
883,chr16,326130,326728,599,RGS11,41.38128617,0.016732509
884,chr16,420142,420256,115,MRPL28,30.90648397,7.85E-05
885,chr16,857438,857503,66,PRR25,30.51158193,0.001060215
886,chr16,1031535,1032696,1162,SOX8,41.38506695,0.01314461
887,chr16,1031535,1032696,1162,LMF1,41.38506695,0.01314461
888,chr16,1122764,1123009,246,SSTR5,47.20541112,1.19E-05
889,chr16,1831421,1831446,26,SPSB3,45.85790443,0.000374877
890,chr16,2286873,2287226,354,DNASE1L2,32.85794496,0.009985737
891,chr16,2835400,2835873,474,PRSS33,39.52586021,0.035737716
892,chr16,3115133,3115224,92,IL32,32.3343495,7.10E-06
893,chr16,3115133,3115224,92,IL32,32.3343495,7.10E-06
894,chr16,3115133,3115224,92,IL32,32.3343495,7.10E-06
895,chr16,3115133,3115224,92,IL32,32.3343495,7.10E-06
896,chr16,3115133,3115224,92,IL32,32.3343495,7.10E-06
897,chr16,3115133,3115224,92,IL32,32.3343495,7.10E-06
898,chr16,3115133,3115224,92,IL32,32.3343495,7.10E-06
899,chr16,3115133,3115224,92,IL32,32.3343495,7.10E-06
900,chr16,3080957,3080991,35,LOC100128770,42.0359175,0.000556118
901,chr16,23766073,23766786,714,CHP2,40.49090917,0.000541482
902,chr16,31214163,31214286,124,PYCARD,35.91232375,0.008443348
903,chr16,31214163,31214286,124,PYCARD,35.91232375,0.008443348
904,chr16,31214163,31214286,124,C16orf98,35.91232375,0.008443348
905,chr16,31226064,31226186,123,TRIM72,41.32838378,0.000144537
906,chr16,56651087,56651383,297,MT1L,35.80855508,0.018272112
907,chr16,56672134,56672530,397,MT1A,33.57928037,0.003033546
908,chr16,66958680,66959347,668,RRAD,32.52703621,0.01199011
909,chr16,66958680,66959347,668,RRAD,32.52703621,0.01199011
910,chr16,67208733,67209045,313,NOL3,42.84417494,0.006854444
911,chr16,67208733,67209045,313,NOL3,42.84417494,0.006854444
912,chr16,67208733,67209045,313,NOL3,42.84417494,0.006854444
913,chr16,67313110,67313564,455,PLEKHG4,35.4057848,0.015257113
914,chr16,67313110,67313564,455,PLEKHG4,35.4057848,0.015257113
915,chr16,67313110,67313564,455,PLEKHG4,35.4057848,0.015257113
916,chr16,67313110,67313564,455,PLEKHG4,35.4057848,0.015257113
917,chr16,67313110,67313564,455,PLEKHG4,35.4057848,0.015257113
918,chr16,67428317,67428717,401,TPPP3,36.78538367,0.009208441
919,chr16,67428317,67428717,401,TPPP3,36.78538367,0.009208441
920,chr16,75282598,75282689,92,BCAR1,32.08803961,0.002057143
921,chr16,86541998,86542425,428,FENDRR,46.46538391,0.008434753
922,chr16,86541998,86542425,428,FOXF1,46.46538391,0.008434753
923,chr16,86541998,86542425,428,FENDRR,46.46538391,0.008434753
924,chr17,31618945,31619384,440,ASIC2,33.09634166,0.01686655
925,chr17,43973528,43973904,377,MAPT,32.06194539,0.016581944
926,chr17,43973528,43973904,377,MAPT,32.06194539,0.016581944
927,chr17,43973528,43973904,377,MAPT,32.06194539,0.016581944
928,chr17,43973528,43973904,377,MAPT,32.06194539,0.016581944
929,chr17,43973528,43973904,377,MAPT,32.06194539,0.016581944
930,chr17,43973528,43973904,377,MAPT,32.06194539,0.016581944
931,chr17,43973528,43973904,377,MAPT,32.06194539,0.016581944
932,chr17,43973528,43973904,377,MAPT,32.06194539,0.016581944
933,chr17,202260,202504,245,RPH3AL,48.8863796,1.38E-05
934,chr17,202260,202504,245,RPH3AL,48.8863796,1.38E-05
935,chr17,202260,202504,245,RPH3AL,48.8863796,1.38E-05
936,chr17,202260,202504,245,RPH3AL,48.8863796,1.38E-05
937,chr17,6555046,6555480,435,MED31,38.13162604,0.002765018
938,chr17,10101099,10102358,1260,GAS7,41.47179318,0.019893236
939,chr17,16395684,16395789,106,FAM211A,32.39635803,0.015709036
940,chr17,16395684,16395789,106,FAM211A,32.39635803,0.015709036
941,chr17,18219173,18219251,79,SMCR8,42.76827243,0.000841593
942,chr17,29717903,29718470,568,RAB11FIP4,26.13554619,0.003731495
943,chr17,72889548,72889875,328,FADS6,33.66723636,0.000834359
944,chr17,29995,30356,362,DOC2B,27.46373035,0.000224441
945,chr17,30747,31652,906,DOC2B,33.86709139,0.037120326
946,chr17,1927277,1928133,857,RTN4RL1,35.86094788,0.009827973
947,chr17,2652530,2652935,406,MIR1253,36.78898566,0.004767423
948,chr17,3867425,3868094,670,ATP2A3,34.88626801,0.009869541
949,chr17,3867425,3868094,670,ATP2A3,34.88626801,0.009869541
950,chr17,3867425,3868094,670,ATP2A3,34.88626801,0.009869541
951,chr17,3867425,3868094,670,ATP2A3,34.88626801,0.009869541
952,chr17,3867425,3868094,670,ATP2A3,34.88626801,0.009869541
953,chr17,3867425,3868094,670,ATP2A3,34.88626801,0.009869541
954,chr17,3867425,3868094,670,ATP2A3,34.88626801,0.009869541
955,chr17,6555046,6555480,435,C17orf100,38.13162604,0.002765018
956,chr17,6616762,6617031,270,SLC13A5,43.10641867,0.005668538
957,chr17,6616762,6617031,270,SLC13A5,43.10641867,0.005668538
958,chr17,6616762,6617031,270,SLC13A5,43.10641867,0.005668538
959,chr17,6616762,6617031,270,SLC13A5,43.10641867,0.005668538
960,chr17,7942502,7942938,437,ALOX15B,-37.75712798,0.000970416
961,chr17,7942502,7942938,437,ALOX15B,-37.75712798,0.000970416
962,chr17,7942502,7942938,437,ALOX15B,-37.75712798,0.000970416
963,chr17,17399258,17399483,226,RASD1,35.4424565,0.035614296
964,chr17,17399258,17399483,226,RASD1,35.4424565,0.035614296
965,chr17,18219173,18219251,79,TOP3A,42.76827243,0.000841593
966,chr17,21279623,21280599,977,KCNJ12,38.33631722,0.022922966
967,chr17,26698735,26699470,736,VTN,25.0982813,0.006398068
968,chr17,26698735,26699470,736,SARM1,25.0982813,0.006398068
969,chr17,28885976,28886196,221,TBC1D29,26.50207548,0.000974325
970,chr17,29248913,29249296,384,ADAP2,22.29719117,0.019303072
971,chr17,36104517,36105730,1214,HNF1B,20.98958825,0.01380098
972,chr17,36104517,36105730,1214,HNF1B,20.98958825,0.01380098
973,chr17,37381085,37382025,941,STAC2,30.82106214,0.021462644
974,chr17,40169937,40170012,76,DNAJC7,32.42746791,7.40E-10
975,chr17,40169937,40170012,76,DNAJC7,32.42746791,7.40E-10
976,chr17,40169937,40170012,76,DNAJC7,32.42746791,7.40E-10
977,chr17,40169937,40170012,76,NKIRAS2,32.42746791,7.40E-10
978,chr17,40274354,40275344,991,KAT2A,25.59145008,0.020585329
979,chr17,40274354,40275344,991,HSPB9,25.59145008,0.020585329
980,chr17,40718798,40718830,33,MLX,36.26130457,1.75E-05
981,chr17,40718798,40718830,33,MLX,36.26130457,1.75E-05
982,chr17,40718798,40718830,33,MLX,36.26130457,1.75E-05
983,chr17,41607895,41607940,46,ETV4,33.03470218,0.000149678
984,chr17,43044987,43045596,610,C1QL1,26.74775363,0.009548486
985,chr17,43339217,43339495,279,MAP3K14-AS1,31.78699468,0.004212282
986,chr17,43339217,43339495,279,SPATA32,31.78699468,0.004212282
987,chr17,43973528,43973904,377,MAPT-IT1,32.06194539,0.016581944
988,chr17,43973528,43973904,377,MAPT-AS1,32.06194539,0.016581944
989,chr17,45810561,45811432,872,TBX21,24.9254853,0.012963965
990,chr17,56356446,56356963,518,MPO,26.56906513,0.00644643
991,chr17,61775540,61775919,380,LIMD2,31.32944434,0.001564513
992,chr17,61775540,61775919,380,LOC729683,31.32944434,0.001564513
993,chr17,66193605,66194588,984,LOC440461,28.31071821,0.00206389
994,chr17,66243628,66243669,42,AMZ2,21.46630482,1.39E-06
995,chr17,66243628,66243669,42,AMZ2,21.46630482,1.39E-06
996,chr17,66243628,66243669,42,AMZ2,21.46630482,1.39E-06
997,chr17,66243628,66243669,42,AMZ2,21.46630482,1.39E-06
998,chr17,66243628,66243669,42,AMZ2,21.46630482,1.39E-06
999,chr17,66243628,66243669,42,AMZ2,21.46630482,1.39E-06
1000,chr17,71160747,71161415,669,SSTR2,26.72895474,0.026720746
1001,chr17,72732616,72733443,828,RAB37,28.45960619,0.000447918
1002,chr17,72732616,72733443,828,RAB37,28.45960619,0.000447918
1003,chr17,72732616,72733443,828,RAB37,28.45960619,0.000447918
1004,chr17,72855790,72856083,294,GRIN2C,25.88909605,5.89E-05
1005,chr17,72857156,72857996,841,GRIN2C,22.74418957,0.045352808
1006,chr17,72855790,72856083,294,GRIN2C,25.88909605,5.89E-05
1007,chr17,72857156,72857996,841,GRIN2C,22.74418957,0.045352808
1008,chr17,72855790,72856083,294,GRIN2C,25.88909605,5.89E-05
1009,chr17,72857156,72857996,841,GRIN2C,22.74418957,0.045352808
1010,chr17,73083881,73084385,505,SLC16A5,24.6709614,0.041458233
1011,chr17,73083881,73084385,505,SLC16A5,24.6709614,0.041458233
1012,chr17,73583923,73585136,1214,MYO15B,29.51630291,0.000958808
1013,chr17,74866188,74866791,604,MGAT5B,33.42556446,0.001958824
1014,chr17,74866188,74866791,604,MGAT5B,33.42556446,0.001958824
1015,chr17,74866188,74866791,604,MGAT5B,33.42556446,0.001958824
1016,chr17,77771964,77772235,272,CBX8,21.16119206,0.020017089
1017,chr17,77814169,77814825,657,CBX4,24.73821708,0.00058533
1018,chr17,78449682,78451162,1481,NPTX1,21.8331614,0.040905944
1019,chr17,79280763,79281082,320,LINC00482,26.19663299,0.011914451
1020,chr17,79761465,79763042,1578,GCGR,30.28675402,0.048171505
1021,chr17,79894760,79895825,1066,PYCR1,24.06263046,0.002162355
1022,chr17,79894760,79895825,1066,PYCR1,24.06263046,0.002162355
1023,chr17,79826898,79827877,980,ARHGDIA,29.4825605,0.006788092
1024,chr17,79826898,79827877,980,ARHGDIA,29.4825605,0.006788092
1025,chr17,79894760,79895825,1066,PYCR1,24.06263046,0.002162355
1026,chr17,79826898,79827877,980,ARHGDIA,29.4825605,0.006788092
1027,chr17,79894760,79895825,1066,PYCR1,24.06263046,0.002162355
1028,chr17,79894760,79895825,1066,PYCR1,24.06263046,0.002162355
1029,chr17,80292078,80292761,684,SECTM1,23.99669958,1.23E-05
1030,chr17,80275018,80275531,514,CD7,24.07774354,0.001662835
1031,chr18,60985261,60985410,150,BCL2,46.46182524,0.001134323
1032,chr18,77159406,77160048,643,NFATC1,31.87461328,0.01380098
1033,chr18,77159406,77160048,643,NFATC1,31.87461328,0.01380098
1034,chr18,77159406,77160048,643,NFATC1,31.87461328,0.01380098
1035,chr18,77159406,77160048,643,NFATC1,31.87461328,0.01380098
1036,chr18,77159406,77160048,643,NFATC1,31.87461328,0.01380098
1037,chr18,8367273,8367579,307,LOC100192426,40.45256321,5.48E-05
1038,chr18,60985261,60985410,150,BCL2,46.46182524,0.001134323
1039,chr18,72123678,72124398,721,FAM69C,31.44834865,0.004509853
1040,chr19,2095446,2095931,486,IZUMO4,32.65129733,0.009959874
1041,chr19,2095446,2095931,486,IZUMO4,32.65129733,0.009959874
1042,chr19,46148643,46148880,238,EML2,44.83512696,0.001145418
1043,chr19,46148643,46148880,238,EML2,44.83512696,0.001145418
1044,chr19,2702550,2703007,458,GNG7,30.99396099,0.013504098
1045,chr19,3801081,3801694,614,MATK,33.49972961,0.002090409
1046,chr19,17958796,17959083,288,JAK3,37.73636409,0.00010069
1047,chr19,20843254,20843288,35,ZNF626,43.84659726,6.37E-05
1048,chr19,20843254,20843288,35,ZNF626,43.84659726,6.37E-05
1049,chr19,33166977,33167743,767,ANKRD27,34.85828057,0.009985737
1050,chr19,34112156,34113375,1220,CHST8,30.90936775,0.023239923
1051,chr19,34113638,34114295,658,CHST8,35.90901028,0.003862756
1052,chr19,34112156,34113375,1220,CHST8,30.90936775,0.023239923
1053,chr19,34113638,34114295,658,CHST8,35.90901028,0.003862756
1054,chr19,37095985,37096221,237,ZNF529,23.19591358,0.034058094
1055,chr19,37095985,37096221,237,ZNF529,23.19591358,0.034058094
1056,chr19,37095985,37096221,237,ZNF529,23.19591358,0.034058094
1057,chr19,407048,407635,588,C2CD4C,28.63938464,0.003921124
1058,chr19,460161,461116,956,SHC2,24.25999774,0.033148328
1059,chr19,498444,498825,382,MADCAM1,41.57078611,0.001327644
1060,chr19,498444,498825,382,MADCAM1,41.57078611,0.001327644
1061,chr19,639884,640467,584,FGF22,21.98775906,0.046454016
1062,chr19,589543,589749,207,HCN2,29.18332938,0.014103006
1063,chr19,695232,695809,578,PRSS57,-28.69433453,0.001462662
1064,chr19,709573,710157,585,PALM,30.73404623,0.002902839
1065,chr19,709573,710157,585,PALM,30.73404623,0.002902839
1066,chr19,674252,674857,606,FSTL3,25.50778345,0.007192251
1067,chr19,821669,822391,723,LPPR3,-31.44821377,0.043808074
1068,chr19,821669,822391,723,LPPR3,-31.44821377,0.043808074
1069,chr19,852724,853412,689,ELANE,36.0561698,0.004322537
1070,chr19,813793,813822,30,MIR3187,50.410401,0.00010069
1071,chr19,1000104,1000986,883,GRIN3B,22.93767249,0.01266901
1072,chr19,1106627,1106698,72,GPX4,40.86474229,0.001291268
1073,chr19,1241166,1241327,162,ATP5D,26.98242238,0.000228287
1074,chr19,1287507,1289056,1550,EFNA2,30.62732825,0.0076164
1075,chr19,1241166,1241327,162,ATP5D,26.98242238,0.000228287
1076,chr19,1354391,1354609,219,MUM1,27.64621361,0.004934065
1077,chr19,1354391,1354609,219,MUM1,27.64621361,0.004934065
1078,chr19,1409489,1409507,19,DAZAP1,46.65056361,0.000238077
1079,chr19,1409489,1409507,19,DAZAP1,46.65056361,0.000238077
1080,chr19,2095446,2095931,486,MOB3A,32.65129733,0.009959874
1081,chr19,2282640,2282727,88,C19orf35,35.3161864,0.003619858
1082,chr19,2307169,2308367,1199,LINGO3,28.14760171,0.00328504
1083,chr19,2252029,2252827,799,MIR4321,29.52512483,0.043912863
1084,chr19,2429252,2429672,421,TIMM13,-27.76012287,0.000523708
1085,chr19,2720757,2721641,885,DIRAS1,31.63987177,0.01426823
1086,chr19,3709608,3710041,434,TJP3,42.0726587,0.002083213
1087,chr19,4279427,4279593,167,SHD,29.60939952,0.001427301
1088,chr19,8273543,8273842,300,CERS4,28.51141007,0.026501736
1089,chr19,8274363,8274964,602,CERS4,31.08539286,0.012654513
1090,chr19,10046984,10047105,122,OLFM2,23.51364582,0.003280816
1091,chr19,10397612,10398279,668,ICAM4,34.16937393,0.002821846
1092,chr19,10380545,10380583,39,ICAM1,-33.72704745,0.000178271
1093,chr19,10397612,10398279,668,ICAM4,34.16937393,0.002821846
1094,chr19,10397612,10398279,668,ICAM4,34.16937393,0.002821846
1095,chr19,11456351,11456395,45,TMEM205,46.56625627,1.13E-05
1096,chr19,11456351,11456395,45,TMEM205,46.56625627,1.13E-05
1097,chr19,11456351,11456395,45,TMEM205,46.56625627,1.13E-05
1098,chr19,11456351,11456395,45,CCDC159,46.56625627,1.13E-05
1099,chr19,11590708,11590941,234,ELAVL3,46.03787095,0.008681251
1100,chr19,11591331,11591856,526,ELAVL3,36.40174559,0.004450348
1101,chr19,11590708,11590941,234,ELAVL3,46.03787095,0.008681251
1102,chr19,11591331,11591856,526,ELAVL3,36.40174559,0.004450348
1103,chr19,11689379,11689798,420,ACP5,30.94403524,0.007961123
1104,chr19,11689379,11689798,420,ACP5,30.94403524,0.007961123
1105,chr19,11689379,11689798,420,ACP5,30.94403524,0.007961123
1106,chr19,11689379,11689798,420,ACP5,30.94403524,0.007961123
1107,chr19,14584073,14584823,751,PTGER1,34.55414164,0.00373268
1108,chr19,14887385,14887636,252,EMR2,29.38072771,0.002767951
1109,chr19,14887385,14887636,252,EMR2,29.38072771,0.002767951
1110,chr19,15619318,15619521,204,CYP4F22,25.02679606,0.038904528
1111,chr19,17982970,17984126,1157,SLC5A5,32.18682922,0.019303072
1112,chr19,18900437,18901092,656,COMP,31.95425069,0.008443348
1113,chr19,19728785,19728862,78,PBX4,36.83417935,0.000198695
1114,chr19,19728785,19728862,78,PBX4,36.83417935,0.000198695
1115,chr19,31839615,31840289,675,TSHZ3,37.15401057,0.002548195
1116,chr19,31841461,31842617,1157,TSHZ3,29.7215325,0.034915878
1117,chr19,33166977,33167743,767,RGS9BP,34.85828057,0.009985737
1118,chr19,36912325,36912482,158,LOC644189,21.62679731,0.001450079
1119,chr19,37095985,37096221,237,ZNF382,23.19591358,0.034058094
1120,chr19,37095985,37096221,237,ZNF382,23.19591358,0.034058094
1121,chr19,38042137,38042405,269,ZNF540,46.29750047,0.009899337
1122,chr19,38042137,38042405,269,ZNF571-AS1,46.29750047,0.009899337
1123,chr19,38042137,38042405,269,ZNF571-AS1,46.29750047,0.009899337
1124,chr19,39234699,39234828,130,CAPN12,49.59473502,9.34E-10
1125,chr19,39989797,39990056,260,DLL3,40.67457114,0.000435827
1126,chr19,39989797,39990056,260,DLL3,40.67457114,0.000435827
1127,chr19,41102927,41103222,296,LTBP4,32.170347,0.015671736
1128,chr19,45737623,45737941,319,EXOC3L2,30.46883203,0.024776418
1129,chr19,46367637,46368035,399,SYMPK,-41.01889969,0.000278435
1130,chr19,46367637,46368035,399,FOXA3,-41.01889969,0.000278435
1131,chr19,47523049,47523158,110,NPAS1,24.46879769,0.003285693
1132,chr19,47524364,47525126,763,NPAS1,24.80239974,0.046607554
1133,chr19,47524854,47525135,282,NPAS1,-34.76439994,0.000142416
1134,chr19,48945969,48947430,1462,GRWD1,36.22143755,0.034614906
1135,chr19,49242519,49242916,398,RASIP1,20.13501722,0.006033141
1136,chr19,50831582,50832278,697,KCNC3,42.60386972,0.004662625
1137,chr19,51521776,51522176,401,KLK10,-41.26591849,4.70E-05
1138,chr19,51521776,51522176,401,KLK10,-41.26591849,4.70E-05
1139,chr19,51521776,51522176,401,KLK10,-41.26591849,4.70E-05
1140,chr19,51843295,51843915,621,VSIG10L,35.76911839,0.029823933
1141,chr19,54372323,54372757,435,MYADM,32.05744158,0.00015328
1142,chr19,54372323,54372757,435,MYADM,32.05744158,0.00015328
1143,chr19,54372323,54372757,435,MYADM,32.05744158,0.00015328
1144,chr19,54372323,54372757,435,MYADM,32.05744158,0.00015328
1145,chr19,54485245,54486135,891,MIR935,36.09317358,0.021626632
1146,chr19,55678716,55678855,140,DNAAF3,37.31789404,0.001274139
1147,chr19,55678716,55678855,140,DNAAF3,37.31789404,0.001274139
1148,chr19,55678716,55678855,140,DNAAF3,37.31789404,0.001274139
1149,chr19,55678716,55678855,140,DNAAF3,37.31789404,0.001274139
1150,chr19,55953431,55954169,739,SHISA7,24.0583727,0.018111326
1151,chr19,56154168,56154405,238,ZNF580,26.17647894,0.003584779
1152,chr19,56154168,56154405,238,ZNF580,26.17647894,0.003584779
1153,chr19,56154168,56154405,238,ZNF580,26.17647894,0.003584779
1154,chr19,56154168,56154405,238,ZNF581,26.17647894,0.003584779
1155,chr19,56988671,56989617,947,ZNF667-AS1,35.09937117,0.037932701
1156,chr19,56988671,56989617,947,ZNF667-AS1,35.09937117,0.037932701
1157,chr19,56988671,56989617,947,ZNF667,35.09937117,0.037932701
1158,chr19,56988671,56989617,947,ZNF667,35.09937117,0.037932701
1159,chr19,58238771,58238955,185,ZNF671,28.14473244,0.0007802
1160,chr19,59025153,59025557,405,SLC27A5,-38.40975642,1.98E-08
1161,chr20,655723,656583,861,SCRT2,27.25574173,0.00135078
1162,chr20,13200705,13201109,405,ISM1,25.81796065,0.000114934
1163,chr20,34359500,34359700,201,PHF20,44.12571755,0.000174646
1164,chr20,36531664,36531922,259,VSTM2L,32.98213034,0.004979473
1165,chr20,37434245,37435728,1484,PPP1R16B,22.28723442,0.001184795
1166,chr20,37434245,37435728,1484,PPP1R16B,22.28723442,0.001184795
1167,chr20,43279831,43280205,375,ADA,22.22074965,0.003494347
1168,chr20,44936029,44937047,1019,CDH22,26.24485607,0.016369428
1169,chr20,55964706,55965270,565,RBM38,33.6959261,0.001438862
1170,chr20,55964706,55965270,565,RBM38,33.6959261,0.001438862
1171,chr20,55840224,55840501,278,BMP7,37.88797154,0.000265148
1172,chr20,57767601,57767852,252,ZNF831,-28.27803901,0.001750411
1173,chr20,58179864,58180813,950,PHACTR3,29.34714911,0.008004925
1174,chr20,2780999,2781157,159,CPXM1,45.79135588,1.51E-05
1175,chr20,2780999,2781157,159,CPXM1,45.79135588,1.51E-05
1176,chr20,9496493,9496720,228,LAMP5,28.03210351,0.006110669
1177,chr20,9496493,9496720,228,LAMP5,28.03210351,0.006110669
1178,chr20,21687221,21687787,567,PAX1,35.23431258,0.026762901
1179,chr20,21687221,21687787,567,PAX1,35.23431258,0.026762901
1180,chr20,35169838,35170217,380,MYL9,29.32437021,0.000855022
1181,chr20,35169838,35170217,380,MYL9,29.32437021,0.000855022
1182,chr20,39316092,39316978,887,MAFB,29.0492789,0.014430386
1183,chr20,39317375,39318249,875,MAFB,31.25412617,0.012098721
1184,chr20,39994612,39995447,836,EMILIN3,27.15538656,0.010797559
1185,chr20,44650367,44650802,436,SLC12A5,44.27429924,5.35E-05
1186,chr20,44657844,44658384,541,SLC12A5,27.7141632,0.008141681
1187,chr20,52789649,52790178,530,CYP24A1,27.80211832,0.000200883
1188,chr20,52789649,52790178,530,CYP24A1,27.80211832,0.000200883
1189,chr20,57416494,57416675,182,GNAS,24.35874497,0.001550195
1190,chr20,57463752,57463788,37,GNAS,-40.14567832,6.73E-11
1191,chr20,60795309,60795465,157,HRH3,25.77289514,2.99E-06
1192,chr20,60963246,60963323,78,RPS21,33.54963912,0.000309633
1193,chr20,61049888,61051881,1994,GATA5,33.7033371,0.042342175
1194,chr20,61639351,61639773,423,LOC63930,24.69585631,0.00621992
1195,chr20,61639351,61639773,423,BHLHE23,24.69585631,0.00621992
1196,chr20,61867482,61867962,481,BIRC7,35.12752667,0.000107152
1197,chr20,61867482,61867962,481,BIRC7,35.12752667,0.000107152
1198,chr20,62103180,62103977,798,KCNQ2,24.98471359,0.027655854
1199,chr20,62103180,62103977,798,KCNQ2,24.98471359,0.027655854
1200,chr20,62103180,62103977,798,KCNQ2,24.98471359,0.027655854
1201,chr20,62103180,62103977,798,KCNQ2,24.98471359,0.027655854
1202,chr20,62103180,62103977,798,KCNQ2,24.98471359,0.027655854
1203,chr20,62600654,62600930,277,ZNF512B,26.70136674,0.001000673
1204,chr20,62601556,62601743,188,ZNF512B,31.59950693,0.000136518
1205,chr20,62679523,62680753,1231,SOX18,-23.4600506,0.001979141
1206,chr21,42218532,42219221,690,DSCAM,70.01410438,8.59E-05
1207,chr21,42218532,42219221,690,DSCAM,70.01410438,8.59E-05
1208,chr21,42218532,42219221,690,DSCAM,70.01410438,8.59E-05
1209,chr21,28340008,28340155,148,ADAMTS5,38.83622364,0.007680257
1210,chr21,22369362,22369569,208,NCAM2,-48.40364057,1.32E-05
1211,chr21,27945124,27945629,506,CYYR1,28.7565876,0.003489935
1212,chr21,33959510,33959576,67,TCP10L,60.15669451,3.40E-07
1213,chr21,39286684,39286862,179,KCNJ6,29.73027944,0.017846923
1214,chr21,39288408,39289375,968,KCNJ6,35.17197246,0.004407426
1215,chr21,46876300,46877170,871,COL18A1,35.4721111,0.000150118
1216,chr21,18985440,18985642,203,BTG3,31.63018255,0.014092213
1217,chr21,18985440,18985642,203,BTG3,31.63018255,0.014092213
1218,chr21,19617098,19617440,343,CHODL,38.9945824,0.007241706
1219,chr21,19617098,19617440,343,CHODL,38.9945824,0.007241706
