username,topic,ses
Lfh,United Kingdom,3
Lft6771,Saddam Hussein,21
Lfwlfw,Jesus,1
Lg16spears,Star Wars,4
Lga2103,Albert Einstein,2
Lgcboxer000,Michael Jackson,2
Lgolken,Paris Hilton,1
Lhademmor,United States,5
Lhademmor,New York City,1
Lhasapso,Xbox 360,1
Lhasapso,IPod,1
Lhasapso,The Simpsons,1
Lhhjhjg787,United Kingdom,2
Lhjkj78,United Kingdom,14
Lhofler,Bill Clinton,1
Lhtema,Adolf Hitler,2
Li-sung,Google,1
Li-sung,New York City,1
Li-sung,Harry Potter,1
Li2l misstrouble,Islam,1
Li@m,September 11 attacks,1
LiBai,Star Wars,2
LiDaobing,The Beatles,1
LiLg333,South Park,3
Liam,Adolf Hitler,1
Liam head08,Google,1
Liam jones91,Osama bin Laden,2
Liam ofaolain,Jesus,1
Liam37,Google,1
LiamE,World War II,5
LiamE,London,3
LiamE,World War I,2
LiamE,Adolf Hitler,1
LiamE,Michael Jackson,3
LiamRogersDobro,George W. Bush,1
LiamUK,Xbox 360,3
Liambirch37,Michael Jackson,1
Liamdaly620,Paris Hilton,2
Liamdaly620,Star Wars,1
Liamdaly620,Christianity,1
Liamdaly620,Cannabis (drug),2
Liamdaly620,Eminem,1
Liamdaly620,September 11 attacks,1
Liamdaly620,RuneScape,1
Liamdaly620,George Washington,1
Liamdaly620,Wii,1
Liamdaly620,Tony Blair,2
Liamdaly620,Michael Jackson,2
Liamdaly620,Bill Clinton,1
Liamdanny2,Adolf Hitler,2
Liamdanny2,Jesus,4
Liamdmoran,Christianity,1
Liamgibbs,Canada,1
Liamgilmartin,Muhammad,1
Liamk97,Britney Spears,2
Liamkf,George W. Bush,1
Liamrider,George W. Bush,1
Lianne777,PlayStation 3,3
Liaos,September 11 attacks,1
Liaquat M. Shah,Muhammad,6
Liason00193,Christianity,1
Liasos,Xbox 360,1
Liasos,Wii,1
Liasos,PlayStation 3,1
Lib3rtine,Cat,4
LibLord,New York City,2
LibLord,The Beatles,1
LibLord,Cannabis (drug),1
LibLord,Japan,1
LibLord,Britney Spears,1
LibLord,Osama bin Laden,1
LibLord,Eminem,1
Libatius,Harry Potter,38
Libatius,Wii,1
Liber,United States,6
Libera,Star Wars,1
LiberaLaxer,Scientology,1
LiberaLibra,Britney Spears,1
Liberal 185,Islam,2
Liberal Nationalist,Saddam Hussein,1
LiberalFury,George W. Bush,1
Liberalcynic,United States,1
Liberatus,Adolf Hitler,1
Liberi Fatali37,United States,1
Liberlogos,The Simpsons,1
Liberlogos,Bill Clinton,1
Liberryhater,George W. Bush,1
Libertas,Israel,1
Libertas,Tony Blair,2
Libertine o,Tony Blair,1
Libertines,London,1
Liberty Miller,PlayStation 3,1
Libertycookies,Harry Potter,11
Libertyernie2,Wii,1
Libertyville,Barack Obama,1
Libertyville,Ronald Reagan,1
Liblamb,Japan,1
Liblamb,Cat,7
Librarian Brent,Christianity,1
Library time,World War I,2
Libs23,George W. Bush,2
Libs23,Ronald Reagan,7
Libs23,Bill Clinton,6
Libs23,George Washington,1
Libs23,Tony Blair,6
License2Kill,Bill Gates,1
License2Kill,50 Cent,16
License2Kill,PlayStation 3,1
License2Kill,Eminem,90
Liciatores,Tony Blair,1
Licon,Cat,2
Licorne,Albert Einstein,43
Lid,God,1
Lid,Eminem,1
Lid,Barack Obama,17
Liddelll,Britney Spears,2
Liddle esco,Bill Gates,1
Liddle esco,Xbox 360,1
Lidz,Tony Blair,1
Liebeaffe,New York City,1
Liene,IPod,1
Liesforliars,Barack Obama,1
Liface,Adolf Hitler,1
Life!,Osama bin Laden,1
"Life, Liberty, Property",Global warming,1
"Life, Liberty, Property",Cannabis (drug),1
Life.temp,Barack Obama,5
LifeStar,George W. Bush,11
LifeStar,Bill Clinton,1
LifeStar,Albert Einstein,1
LifeStar,Christianity,3
LifeStar,Star Wars,7
LifeStar,IPod,9
LifeStar,United States,2
LifeStroke420,Canada,1
Lifebaka,Harry Potter,1
Lifeboy,Google,1
Lifeinmono,Michael Jackson,1
Lifeisagame247,World War II,2
Lifeissh0rtparty,Family Guy,1
Lifelessdoll,George W. Bush,1
Liferoxs10,Michael Jackson,1
Lifesayko,World War II,1
Liftarn,Adolf Hitler,3
Liftarn,Muhammad,1
Liftarn,Xbox 360,1
Liftarn,India,1
Liftarn,Islam,1
Liftarn,Michael Jackson,3
Liftarn,Harry Potter,1
Liftarn,World War II,1
Liftarn,Christianity,1
Liftarn,George W. Bush,3
Liftarn,Canada,1
Liftarn,The Beatles,1
Liftarn,United Kingdom,1
Liftarn,The Simpsons,1
Liftarn,Israel,3
Liftarn,London,1
Liftarn,Star Wars,2
Liftarn,Albert Einstein,1
Liftarn,Saddam Hussein,1
Liftarn,Osama bin Laden,1
Liftarn,Scientology,1
Liftarn,Japan,1
Liftarn,United States,1
Lifthrasir1,George W. Bush,1
Lifung,Albert Einstein,3
Lifung,World War I,2
Ligerzer0420420,World War II,1
Liggieep,George W. Bush,1
Lighdramon,Albert Einstein,2
Light Ichigo,Wii,2
Light current,World War II,2
Light current,Jesus,4
Light current,IPod,2
Light101dark,South Park,1
Light48,Israel,1
Light48,India,3
Light723,Muhammad,1
LightLordOfMordor,George W. Bush,1
LightPhoenix,Harry Potter and the Deathly Hallows,1
LightSpeed1,50 Cent,4
LightWarden,Harry Potter,1
Lightabyss,Cannabis (drug),1
Lightbot,United States,1
Lightbot,RuneScape,1
Lightbot,Britney Spears,1
Lightbot,September 11 attacks,1
Lightbot,Adolf Hitler,1
Lightbot,Christianity,1
Lightbot,South Park,2
Lightbot,Scientology,1
Lightbot,United Kingdom,1
Lightbot,Saddam Hussein,1
Lightbot,Muhammad,1
Lightbot,Google,3
Lightbot,London,2
Lightbot,Osama bin Laden,2
Lightbot,India,1
Lightbot,Canada,1
Lightbot,Xbox 360,1
Lightbot,New York City,2
Lightbot,Paris Hilton,3
Lightbot,Star Wars,1
Lightbot,Bill Gates,1
Lightdarkness,IPod,4
Lightdarkness,PlayStation 3,4
Lightdarkness,World War I,1
Lightdarkness,Islam,3
Lightdarkness,The Beatles,2
Lightdarkness,50 Cent,2
Lightdarkness,New York City,1
Lightdarkness,Xbox 360,4
Lightdarkness,Christianity,7
Lightdarkness,Scientology,18
Lightdarkness,United Kingdom,1
Lightdarkness,Britney Spears,6
Lightdarkness,"United States presidential election, 2008",2
Lightdarkness,Bill Gates,6
Lightdarkness,Wii,2
Lightdarkness,United States,12
Lightdarkness,Adolf Hitler,10
Lightdarkness,George W. Bush,2
Lightdarkness,Star Wars,5
Lightdarkness,Ronald Reagan,3
Lightdarkness,Canada,5
Lightdarkness,Tony Blair,3
Lightdarkness,Harry Potter,4
Lightdarkness,Global warming,2
Lightdarkness,India,3
Lightdarkness,Paris Hilton,3
Lightdarkness,Osama bin Laden,8
Lightdarkness,Eminem,1
Lightdarkness,Jesus,3
Lightdarkness,George Washington,6
Lightdarkness,Muhammad,1
Lightdarkness,Saddam Hussein,2
Lightdarkness,RuneScape,3
Lightdarkness,The Simpsons,2
Lightdarkness,Albert Einstein,3
Lightdarkness,Japan,2
Lightdarkness,September 11 attacks,2
Lightdarkness,Cat,4
Lightdarkness,World War II,6
Lightdarkness,Google,3
Lightdarkness,Bill Clinton,5
Lightdarkness,London,1
Lightdarkness,Michael Jackson,5
Lightdarkness,God,17
Lighterside,Osama bin Laden,1
Lightfootharry,Tony Blair,1
Lighthead,Adolf Hitler,1
Lighthead,Paris Hilton,14
LighthouseJ,PlayStation 3,2
LighthouseJ,Family Guy,2
Lightman135,Ronald Reagan,1
Lightmouse,Israel,5
Lightmouse,George W. Bush,3
Lightmouse,South Park,3
Lightmouse,New York City,8
Lightmouse,Islam,5
Lightmouse,Michael Jackson,2
Lightmouse,Google,3
Lightmouse,RuneScape,1
Lightmouse,Harry Potter and the Deathly Hallows,1
Lightmouse,India,4
Lightmouse,World War II,6
Lightmouse,Bill Clinton,5
Lightmouse,United Kingdom,4
Lightmouse,The Beatles,5
Lightmouse,Saddam Hussein,4
Lightmouse,Christianity,3
Lightmouse,United States,7
Lightmouse,Harry Potter,3
Lightmouse,Wii,2
Lightmouse,Barack Obama,4
Lightmouse,God,3
Lightmouse,Scientology,2
Lightmouse,Tony Blair,3
Lightmouse,Britney Spears,5
Lightmouse,Cannabis (drug),1
Lightmouse,Adolf Hitler,5
Lightmouse,Jesus,3
Lightmouse,Canada,4
Lightmouse,Muhammad,1
Lightmouse,Ronald Reagan,4
Lightmouse,London,9
Lightmouse,Xbox 360,2
Lightmouse,Bill Gates,2
Lightmouse,September 11 attacks,2
Lightmouse,Eminem,2
Lightmouse,Global warming,5
Lightmouse,Albert Einstein,3
Lightmouse,World War I,9
Lightmouse,Cat,1
Lightmouse,Family Guy,2
Lightmouse,IPod,1
Lightmouse,The Simpsons,3
Lightmouse,50 Cent,1
Lightmouse,"United States presidential election, 2008",5
Lightmouse,Japan,5
Lightmouse,George Washington,4
Lightmouse,Osama bin Laden,2
Lightmouse,PlayStation 3,2
Lightmouse,Paris Hilton,1
Lightningfro,United States,1
Lightningrod105,Britney Spears,1
LightningsofRock,"United States presidential election, 2008",4
LightofaFadingStar,George W. Bush,5
Lightofwadowice,Jesus,4
Lights,Cat,1
Lights,Wii,1
Lights,Google,1
Lights,Cannabis (drug),1
Lights,New York City,1
Lights,Japan,2
Lights,Canada,1
Lights,Eminem,4
Lights,Harry Potter and the Deathly Hallows,1
Lights,PlayStation 3,1
Lights,Global warming,2
Lights,Tony Blair,2
Lights,Harry Potter,2
Lights,Scientology,2
Lights,George W. Bush,2
Lights,"United States presidential election, 2008",1
Lights,Star Wars,4
Lights,Christianity,1
Lightspeedchick,Wii,1
Lightspeedchick,Adolf Hitler,1
Lightspeedchick,Cannabis (drug),1
Lightspeedchick,Saddam Hussein,1
Lightsup55,Xbox 360,29
Lightsup55,IPod,1
Lightsup55,Family Guy,1
Lightwing1988,Cat,1
Lightwing1988,New York City,1
Lignumvitae,Barack Obama,1
Ligulem,Google,2
Ligulem,Paris Hilton,1
Ligulem,Xbox 360,1
Ligulem,Albert Einstein,13
Ligulem,Tony Blair,2
Ligulem,Star Wars,1
Ligulem,United States,2
Ligulem,United Kingdom,1
Ligulem,Michael Jackson,1
Ligulem,Wii,3
Ligulem,IPod,1
Ligulem,Osama bin Laden,1
Ligulem,Bill Clinton,11
Ligulem,New York City,2
Ligulem,The Simpsons,1
Ligulem,Muhammad,2
Ligulem,Bill Gates,1
Ligulem,World War II,2
Ligulem,Global warming,1
Ligulem,India,1
Ligulem,George W. Bush,3
Ligulem,Ronald Reagan,1
Ligulem,Britney Spears,1
Ligulem,Cat,2
Ligulem,Canada,4
Ligulem,World War I,1
Ligulem,The Beatles,2
Ligulem,PlayStation 3,3
Ligulem,South Park,1
Ligulem,September 11 attacks,1
Ligulem,God,1
Ligulem,Cannabis (drug),6
Ligulem,Barack Obama,1
Ligulem,Christianity,1
Ligulembot,India,1
Ligulembot,Canada,1
Ligulembot,Israel,1
Ligulembot,Google,2
Ligulembot,Albert Einstein,2
Ligulembot,Cannabis (drug),3
Lihaas,Jesus,6
Lihaas,September 11 attacks,5
Lihaas,Muhammad,1
Lihaas,George W. Bush,1
Liimp 4bizkit,Eminem,1
Liis009,Britney Spears,1
Liist4,RuneScape,2
Lijealso,United States,1
Lijil,Eminem,1
Lijnema,World War II,1
Lijnema,The Beatles,1
Lijnema,Bill Gates,1
Lijujacobk,Christianity,2
Like omg its karma,Cat,2
LikeThatWillHappen,New York City,1
Likebox,Albert Einstein,63
Likeitsmyjob,Cat,2
Likelife,Xbox 360,5
Likelife,London,33
Likelife,United Kingdom,1
Likemike1,Canada,2
Likemike2,Bill Gates,1
Likeminas,United States,2
Likeminded,Google,1
Likethesky,Albert Einstein,2
Likewow,Paris Hilton,1
Liko81,Cannabis (drug),8
LikwidFlux,George W. Bush,2
Lil AzZa,Xbox 360,3
Lil Flip246,Paris Hilton,76
Lil Flip246,Britney Spears,3
Lil Megz,Paris Hilton,1
Lil Snooks,50 Cent,1
Lil dj,50 Cent,2
Lil maz,Google,1
Lil phonetician,Muhammad,3
Lil sazza,Cat,1
Lil unit,Eminem,1
Lil' Knucklehead,Eminem,2
Lil' Knucklehead,Barack Obama,1
Lil' acorn,Star Wars,2
Lil' acorn,50 Cent,2
Lil'E skizzzle,United Kingdom,1
Lil-unique1,Michael Jackson,9
Lil14artist,Cat,1
LilHelpa,Cat,1
LilHelpa,Israel,2
LilHelpa,George W. Bush,1
LilHelpa,Britney Spears,1
LilHelpa,September 11 attacks,2
LilHelpa,United Kingdom,1
LilHelpa,Barack Obama,1
LilHelpa,Wii,1
LilHelpa,Star Wars,1
LilMane,50 Cent,6
LilPink,Britney Spears,1
LilPro22,Xbox 360,3
LilPro22,PlayStation 3,7
Lilaac,Jesus,5
Lilac Soul,Star Wars,1
Lilac Soul,Tony Blair,2
Lilac Soul,United States,1
Lilac Soul,IPod,1
Lilac Soul,Cannabis (drug),1
Lilac Soul,Barack Obama,1
Lilac Soul,Xbox 360,1
Lilac Soul,Osama bin Laden,3
Lilac Soul,Michael Jackson,2
Lilac Soul,Canada,4
Lilac Soul,The Simpsons,1
Lilac Soul,Israel,2
Lilac Soul,The Beatles,3
Lilac Soul,Saddam Hussein,13
Lilac Soul,Harry Potter,17
Lilac Soul,"United States presidential election, 2008",2
Lilac Soul,Harry Potter and the Deathly Hallows,191
Lilac Soul,Adolf Hitler,4
Lilagent,Google,2
Lilashy11238,Christianity,3
Lilath,Adolf Hitler,3
Lilaznpookid,George Washington,1
Lilb1293,Britney Spears,6
Lilboogie,Eminem,1
Lilboy1133,Cat,1
Lilcham2,RuneScape,2
Lilcheeto1,RuneScape,1
Lilchub,Albert Einstein,1
Lilcou123,Japan,1
Lildaedae,Michael Jackson,2
Lildannyschindler,Osama bin Laden,1
Lildave26,Cannabis (drug),1
Lilduff2008,Barack Obama,1
Lile009,PlayStation 3,10
Lilelectrowade,Japan,1
Lilfiggsy,Britney Spears,1
Lilfujidog,God,2
Lilgunner94,Family Guy,2
Lilgunner94,Cannabis (drug),1
Lilgunner94,Britney Spears,2
Lilhova423,Michael Jackson,1
Lilibit2,Britney Spears,2
Lilifer29,New York City,2
Lililol2,Adolf Hitler,1
Lilina,Britney Spears,1
Lilistiefel,Muhammad,2
Lilith77,Star Wars,3
Liljabbakid,Barack Obama,1
Liljackass4life,Family Guy,1
Liljlfc90,Bill Gates,1
Liljohn92,Michael Jackson,1
Lilkcrazzzyboy9,Britney Spears,1
Lilkidz,George W. Bush,5
Lilkim0904,Britney Spears,1
Lilkunta,London,1
Lilkurdboy,Japan,1
Lillea18,Cat,1
Lillie666,IPod,2
Lilly moscha,Harry Potter and the Deathly Hallows,2
Lilly14,Britney Spears,4
Lillygirl,Paris Hilton,2
Lillyissoawesome,Britney Spears,1
Lilmizgolfer93,"United States presidential election, 2008",1
Lilmul123,Jesus,1
Lilmul123,Paris Hilton,1
Lilmul123,Wii,2
Lilphil007,PlayStation 3,1
Lilpinoy 82,"United States presidential election, 2008",3
Lilpinoy 82,United States,6
Lilpinoy 82,George W. Bush,2
Lilpinoy 82,Barack Obama,1
Lilplayboii,Michael Jackson,3
Lilplayboii,Britney Spears,28
Lilplayboii,Paris Hilton,1
Lilredge06,Michael Jackson,1
Lilreesemusix,Britney Spears,1
Lilreno,Global warming,1
Lilromane,Britney Spears,1
Lilroo392,Google,1
Lilsaintdj,George W. Bush,1
Lilsaintdj,Michael Jackson,3
Lilshawncz,Michael Jackson,6
Lilsherm777,Eminem,2
Lilshortydj,RuneScape,5
Liltariff,50 Cent,8
Liltariff,Eminem,5
Liltee517,"United States presidential election, 2008",1
Liltibs,Albert Einstein,1
Lilwangster28,Wii,1
Lilwyte,50 Cent,6
Lily Kitsune,Wii,1
Lily15,Cat,1
Lily15,Osama bin Laden,1
Lilyevans16,Harry Potter and the Deathly Hallows,1
Lilypada94,Michael Jackson,1
Lilyth,Harry Potter,1
Lilyv129,Harry Potter and the Deathly Hallows,1
Lilyyoube,Harry Potter,1
Lim3Lit1,Adolf Hitler,1
Lima,Christianity,7
Lima,Jesus,6
Lima,Scientology,2
Lima Neto,George W. Bush,1
Lima Neto,Eminem,2
Lima bean of the north,Christianity,2
Lima bean of the north,United States,1
Limbusinfantium,Harry Potter and the Deathly Hallows,1
Limeheadnyc,Bill Clinton,1
Limeheadnyc,The Beatles,2
Limeheadnyc,Adolf Hitler,1
Limeheadnyc,George W. Bush,6
Limelight022,PlayStation 3,1
Limelight05,The Beatles,2
Limeon,Star Wars,2
Limeon,RuneScape,2
Limetom,Muhammad,1
Limewirelord,RuneScape,1
Limey Packet,RuneScape,3
Limitless,Muhammad,1
Limpballz,George W. Bush,1
Limsrroo,Star Wars,1
Limulus,Bill Gates,2
Limulus,IPod,2
Limyu,RuneScape,3
Lin Jianfong,George W. Bush,1
LinaMishima,George Washington,1
LinaMishima,Muhammad,5
LinaMishima,Tony Blair,10
LinaMishima,Osama bin Laden,1
LinaMishima,Canada,1
LinaMishima,Cat,17
Lincher,George W. Bush,5
Lincoln gb,Bill Clinton,2
LincolnSt,United States,1
Lincolnite,Bill Clinton,4
Lincolnite,"United States presidential election, 2008",1
Lincolnite,George W. Bush,1
Lincolnite,Barack Obama,3
Lincspoacher,United Kingdom,1
Linczone,The Simpsons,3
LindaLee555,Jesus,9
Lindberg,World War II,1
Lindenb,The Simpsons,1
Lindentree,Paris Hilton,1
Lindentree,George W. Bush,1
Lindentree,Scientology,1
Lindmere,Albert Einstein,1
Lindmere,The Beatles,1
Lindmere,South Park,2
Lindmere,World War II,1
Lindosland,IPod,12
Lindsay123,"United States presidential election, 2008",2
LindsayH,The Beatles,1
LindsayH,South Park,1
LindsayJ,September 11 attacks,1
LindsayKensington,Michael Jackson,2
Lindsaza,Harry Potter and the Deathly Hallows,1
Lindsey S26,Wii,1
Lindsh01,RuneScape,5
Lineface,London,2
Linemanpride92,George W. Bush,1
Linfocito B,Bill Gates,1
Ling.Nut,Japan,1
Ling.Nut,Family Guy,8
Ling.Nut,World War II,3
Ling.Nut,September 11 attacks,1
Ling.Nut,Britney Spears,1
Ling.Nut,The Beatles,2
Ling.Nut,George W. Bush,1
Ling.Nut,Tony Blair,1
Ling.Nut,Bill Gates,2
Ling.Nut,Canada,1
Ling.Nut,Albert Einstein,1
Ling.Nut,Ronald Reagan,21
Ling8zhi,World War I,1
Lingpwns,Bill Gates,2
LinguisticDemographer,United Kingdom,1
Linh8linh,Britney Spears,3
Liniarc,Harry Potter and the Deathly Hallows,1
Link 486,Xbox 360,4
Link 486,Wii,2
Link 486,PlayStation 3,2
Link of Hyrule,Wii,11
Link the warrior,Wii,1
Link the windwaker,Google,1
Link1159,Star Wars,3
Link1159,Adolf Hitler,1
Link172006,Wii,3
Link83,Xbox 360,1
LinkFA-Bot,Albert Einstein,5
LinkFA-Bot,Google,2
LinkFA-Bot,United States,3
LinkFA-Bot,Muhammad,1
LinkFA-Bot,Japan,7
LinkFA-Bot,Adolf Hitler,3
LinkFA-Bot,Bill Clinton,2
LinkFA-Bot,Israel,1
LinkFA-Bot,India,2
LinkFA-Bot,Michael Jackson,1
LinkFA-Bot,Ronald Reagan,1
LinkFA-Bot,Osama bin Laden,1
LinkFA-Bot,South Park,1
LinkFA-Bot,September 11 attacks,1
LinkFA-Bot,World War I,2
LinkFA-Bot,London,3
LinkFA-Bot,Christianity,1
LinkFA-Bot,George Washington,3
LinkFA-Bot,George W. Bush,2
LinkFA-Bot,God,1
LinkFA-Bot,United Kingdom,1
LinkFA-Bot,Jesus,2
LinkFA-Bot,IPod,3
LinkFA-Bot,New York City,2
LinkFA-Bot,Canada,5
LinkFA-Bot,World War II,4
LinkFA-Bot,Islam,3
LinkFA-Bot,Cannabis (drug),1
LinkMaster2688,Bill Clinton,1
LinkTiger,Islam,1
Linkboyz,Tony Blair,1
Linke3,Harry Potter and the Deathly Hallows,1
Linkeatspie,Wii,1
Linkfreak,50 Cent,1
LinkinPark,Adolf Hitler,1
LinkinPark9297,PlayStation 3,1
LinkinPark9297,Xbox 360,3
LinkinPark9297,Wii,1
LinkinShinoda,George W. Bush,2
Linkinaha,Paris Hilton,6
Linkinaha,Britney Spears,1
Linkinknot91,50 Cent,1
Linkinlovprk,PlayStation 3,1
Linkinman199,PlayStation 3,1
Linkinman199,Xbox 360,1
Linkinparklptv,Wii,3
Linkinparkrox320,RuneScape,1
Linkinparkrox320,Britney Spears,3
Linkman3331,Adolf Hitler,1
Linkmaster03,RuneScape,1
Linkminer,Saddam Hussein,1
Linkpalmer,Eminem,1
Linkracer,Star Wars,2
Linkspamremover,Israel,1
Linkspamremover,IPod,9
Linkspamremover,United Kingdom,1
Linkspamremover,Family Guy,1
Linkspamremover,London,1
Linkxtreme,Adolf Hitler,1
Linkxtreme,South Park,2
Linmhall,United Kingdom,1
Linnell,Cannabis (drug),1
Linnell,Japan,4
Linnell,Harry Potter,3
Linnell,George W. Bush,1
Linnell,Star Wars,1
Linnell,IPod,2
Linty man,World War I,1
Linus M.,Harry Potter and the Deathly Hallows,1
Linus M.,Harry Potter,1
Linus Walleij,Jesus,1
LinusK,Israel,1
Linux is superior,RuneScape,1
LinuxPhreak,Adolf Hitler,1
Linuxbeak,Jesus,24
Linuxbeak,Islam,1
Linuxbeak,George W. Bush,142
Linuxbeak,India,1
Linuxbeak,Star Wars,5
Linuxbeak,Michael Jackson,1
Linuxbeak,United States,4
Linuxbeak,Adolf Hitler,37
Linuxbeak,Cat,1
Linuxbeak,The Simpsons,1
Linuxbeak,Britney Spears,5
Linuxbeak,United Kingdom,1
Linuxbeak,Saddam Hussein,1
Linuxbeak,RuneScape,1
Linuxbeak,Bill Clinton,9
Linuxbeak,Family Guy,2
Linuxbeak,Osama bin Laden,1
Linuxbeak,Israel,1
Linuxbeak,September 11 attacks,20
Linuxbeak,George Washington,1
Linuxbeak,Christianity,4
Linuxerist,Israel,1
Linuxerist,Tony Blair,1
Linuxerist,Ronald Reagan,2
Linuxerist,Google,1
Linuxrocks123,Global warming,1
Linuxrocks123,Barack Obama,6
Liobits,Star Wars,1
Lion Info,Cannabis (drug),1
Lion King,The Beatles,139
Lion King,London,7
LionKing,Canada,1
LionOfJudah80,Paris Hilton,2
LionWolfFan,South Park,1
Lionc15,George W. Bush,2
Lioncougar,World War II,1
Lionee,Muhammad,3
Lionel,Israel,3
Lionel101,South Park,1
LionelRL,Jesus,4
Lionelbrits,Bill Gates,2
Lionelxhutz,50 Cent,1
Lioness555,India,2
Lioness55566,India,1
Liongold,RuneScape,20
Lionheart Omega,"United States presidential election, 2008",1
Lionmane726,Albert Einstein,3
LionofTruth,Muhammad,5
Lionosmom,Albert Einstein,1
Lionsdenn,South Park,2
Lionstar of WindClan,London,1
Liontamer,Michael Jackson,1
Liontamer,Ronald Reagan,1
Liontamer,Albert Einstein,1
Lioux,George W. Bush,1
Lip zort,Tony Blair,1
LipChick01,The Simpsons,1
Lipatden,Bill Clinton,1
Lipinki,Harry Potter and the Deathly Hallows,1
Lipis,PlayStation 3,1
Lipoff,George W. Bush,1
Lipsatom,World War II,1
Lipton1995,United States,1
Liqk,Star Wars,1
Liquid-aim-bot,Britney Spears,1
Liquid6908,50 Cent,3
LiquidOcelot24,Star Wars,1
Liquidblue8388,Cat,1
Liquider,Bill Gates,1
Liquidluck,Britney Spears,1
Liquidsnakejr,Bill Gates,2
Liquidsnakejr,PlayStation 3,4
Liquidsnakejr,RuneScape,1
Liquidspirit,IPod,1
Lir,Osama bin Laden,12
Lir,Britney Spears,1
Lir,Jesus,35
Lir,Islam,3
Lir,Saddam Hussein,41
Lir,George W. Bush,12
Lir,Star Wars,4
Lir,Adolf Hitler,19
Lir,September 11 attacks,1
Lir,Bill Gates,1
Lisa Looloo,Michael Jackson,1
Lisa517,United States,1
LisaTierney,South Park,2
Lisahof,Adolf Hitler,1
Lisalover,50 Cent,7
Lisasmall,Cat,2
Lisatwo,Cat,3
Lisatwo,Bill Clinton,1
Lisazipper,United States,3
Liscobeck,"United States presidential election, 2008",1
Lishowronsakura,Adolf Hitler,3
Lishowronsakura,Barack Obama,1
Lishowronsakura,Paris Hilton,2
Lishowronsakura,Britney Spears,1
Lisiate,Bill Gates,1
Lisiate,World War I,9
Lisiate,Barack Obama,1
Lisiate,World War II,2
Lisiate,Michael Jackson,1
Liso,Adolf Hitler,1
Lissajous,Global warming,8
Lissajous,New York City,1
Lissajous,Barack Obama,1
Listerz,Bill Gates,1
Listing Port,Google,1
Listor1989,Bill Gates,1
Listowy,World War II,46
Lit Jassy,Harry Potter and the Deathly Hallows,1
LitMatch,Adolf Hitler,1
Litaedge12,September 11 attacks,2
Litefantastic,Family Guy,12
Litefantastic,The Simpsons,7
Litefoot,The Beatles,1
Literaturegeek,Adolf Hitler,1
Lithium30,Britney Spears,1
Lithium393,"United States presidential election, 2008",1
Lithium57,South Park,1
Lithium72990,50 Cent,1
Lithoderm,World War II,1
Lithpiperpilot,India,2
Litis,RuneScape,14
Little Miss Might Be Wrong,Tony Blair,2
Little Mountain 5,Christianity,1
Little Mountain 5,Eminem,1
Little Professor,South Park,1
Little Professor,Xbox 360,8
Little Spike,Saddam Hussein,3
Little grape,Michael Jackson,1
Little green apples,Global warming,1
Little hsin,Christianity,1
Little kiwi,Harry Potter and the Deathly Hallows,14
Little lily613,Jesus,1
Little zits,George W. Bush,1
Little.miss.sunshine,Michael Jackson,2
LittleCuteKittens,Cat,1
LittleDan,Global warming,4
LittleDan,New York City,2
LittleDan,PlayStation 3,1
LittleDan,George W. Bush,1
LittleDan,United Kingdom,1
LittleDan,United States,2
LittleDan,Saddam Hussein,1
LittleDan,Albert Einstein,2
LittleDan,South Park,1
LittleDan,Cannabis (drug),1
LittleDan,Christianity,2
LittleDan,Israel,5
LittleDragon,Michael Jackson,7
LittleHow,Albert Einstein,3
LittleHow,Ronald Reagan,1
LittleMatchGirl,George W. Bush,1
LittleOldMe,World War I,3
LittleOldMe,Barack Obama,3
LittleOldMe,Ronald Reagan,2
LittleOldMe,Eminem,1
LittleOldMe,IPod,1
LittleOldMe,India,1
LittleOldMe,Wii,1
LittleOldMe,Muhammad,1
LittleOldMe,Jesus,1
LittleOldMe,Cannabis (drug),1
LittleOldMe,World War II,1
LittleOldMe,Albert Einstein,1
LittleOldMe old,Harry Potter,1
LittleOldMe old,World War II,1
LittleOldMe old,The Simpsons,1
LittleOldMe old,The Beatles,1
LittlePwoblum,George W. Bush,1
LittleRoughRhinestone,United States,1
LittleRoughRhinestone,New York City,1
LittleRoughRhinestone,India,2
LittleRoughRhinestone,Scientology,6
LittleTree,Japan,14
Littlealien182,Japan,1
Littlealien182,The Beatles,6
Littleaminoacid,Bill Gates,1
Littlearea,Barack Obama,1
Littlearea,George W. Bush,1
Littlebier8,Cannabis (drug),1
Littlebighorn14,50 Cent,1
Littlebr96,IPod,2
Littlebros,Wii,2
Littlebum2002,Barack Obama,4
Littlecanada,Tony Blair,1
Littlechip89,Jesus,1
Littlecujo31,Wii,2
Littledarknite,World War II,1
Littledude835,South Park,1
Littlejohnnycumshot,George W. Bush,1
Littlelance,United States,1
Littlelefty101,Japan,3
Littleliar,Harry Potter and the Deathly Hallows,1
Littlelw,"United States presidential election, 2008",1
Littlenicky,Family Guy,1
Littleone77,The Beatles,1
Littleone77,Harry Potter,2
Littlepils,The Beatles,1
Littleriffy1,George W. Bush,1
Littleteddy,RuneScape,2
Littlewaxfan,Paris Hilton,1
Littleweb1,George Washington,3
Littleweb1,Michael Jackson,1
Littlez22,Cannabis (drug),5
Liu Bei,Cat,1
LiuSun,PlayStation 3,1
Liuiam13,Bill Gates,1
Liuvanova,The Beatles,1
Liv.A.S,Harry Potter and the Deathly Hallows,4
